MatchID,Date,Team,Goals,TeamLocation,OpposingTeam,FullTimeResult,HalfTimeResult,HalfTimeGoals,ShotsOnTarget,Corners,FoulsCommitted,YellowCards,RedCards,Season
1,27/08/11,Granada,0,Local,Betis,Derrota,Empate,0,2,8,12,2,0,11-12
1,27/08/11,Betis,1,Visitante,Granada,Victoria,Empate,0,3,5,16,2,0,11-12
2,27/08/11,Sp Gijon,1,Local,Sociedad,Derrota,Derrota,0,4,9,14,2,1,11-12
2,27/08/11,Sociedad,2,Visitante,Sp Gijon,Victoria,Victoria,1,2,2,11,1,1,11-12
3,27/08/11,Valencia,4,Local,Santander,Victoria,Derrota,1,11,10,14,3,0,11-12
3,27/08/11,Santander,3,Visitante,Valencia,Derrota,Victoria,2,3,3,11,3,0,11-12
4,28/08/11,Ath Bilbao,1,Local,Vallecano,Empate,Empate,0,4,9,17,1,0,11-12
4,28/08/11,Vallecano,1,Visitante,Ath Bilbao,Empate,Empate,0,6,4,19,3,0,11-12
5,28/08/11,Ath Madrid,0,Local,Osasuna,Empate,Empate,0,8,12,9,1,0,11-12
5,28/08/11,Osasuna,0,Visitante,Ath Madrid,Empate,Empate,0,2,5,8,0,0,11-12
6,28/08/11,Getafe,1,Local,Levante,Empate,Empate,0,2,1,15,5,0,11-12
6,28/08/11,Levante,1,Visitante,Getafe,Empate,Empate,0,1,4,6,3,0,11-12
7,28/08/11,Mallorca,1,Local,Espanol,Victoria,Empate,0,4,5,21,2,0,11-12
7,28/08/11,Espanol,0,Visitante,Mallorca,Derrota,Empate,0,3,4,15,3,0,11-12
8,28/08/11,Sevilla,2,Local,Malaga,Victoria,Victoria,2,9,2,15,3,0,11-12
8,28/08/11,Malaga,1,Visitante,Sevilla,Derrota,Derrota,0,1,8,7,1,0,11-12
9,28/08/11,Zaragoza,0,Local,Real Madrid,Derrota,Derrota,0,1,7,16,2,0,11-12
9,28/08/11,Real Madrid,6,Visitante,Zaragoza,Victoria,Victoria,2,16,9,16,1,0,11-12
10,29/08/11,Barcelona,5,Local,Villarreal,Victoria,Victoria,2,9,12,15,3,0,11-12
10,29/08/11,Villarreal,0,Visitante,Barcelona,Derrota,Derrota,0,1,0,14,3,0,11-12
11,10/09/11,Real Madrid,4,Local,Getafe,Victoria,Empate,1,10,4,9,3,0,11-12
11,10/09/11,Getafe,2,Visitante,Real Madrid,Derrota,Empate,1,6,6,13,3,0,11-12
12,10/09/11,Sociedad,2,Local,Barcelona,Empate,Derrota,0,4,5,10,2,0,11-12
12,10/09/11,Barcelona,2,Visitante,Sociedad,Empate,Victoria,2,6,4,17,1,0,11-12
13,10/09/11,Valencia,1,Local,Ath Madrid,Victoria,Empate,0,6,3,15,1,0,11-12
13,10/09/11,Ath Madrid,0,Visitante,Valencia,Derrota,Empate,0,2,7,18,2,0,11-12
14,10/09/11,Villarreal,2,Local,Sevilla,Empate,Empate,1,5,2,15,2,1,11-12
